,match,team,goals,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
0,1,KSA,0.0,19.0,34.0,56.0,0.0,0.0,0.0,0.0,4027.0,1818.0,1252.0,0.0,0.0,0.0,1.0,14.83,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,223.0,85.0,2.0,0.0,2.0,11.0,27497.0,14299.0,14266.0,72.0,6.75,1.5,174.0,29.645,71.75,25.75,2.5,0.0,0.0,0.0,0.0,0.0,225.0,245.0,89.83333333333333,3.0,0.0,5.0,11.0,21361.0,22230.0,17815.0,256.0,16.0,2.0,183.0,28.506666666666664,63.0,34.5,2.5,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,1.0,0.0,3.0,0.0,12468.0,5401.0,3914.0,187.0,32.0,5.666666666666667,45.0,25.126666666666665,75.66666666666667,22.333333333333332,2.0,0.0,0.0,0.0,0.0,0.0,-1
1,1,RUS,5.0,11.0,21.0,52.0,0.0,0.0,0.0,0.0,3606.0,1047.0,1215.0,0.0,0.0,0.0,1.0,21.46,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,93.0,84.33333333333333,0.0,0.0,1.0,2.0,30917.0,9223.0,14041.0,72.0,8.666666666666666,2.0,84.0,29.44666666666667,65.0,33.333333333333336,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,132.0,166.0,80.125,12.0,6.0,18.0,8.0,71973.0,22464.0,33062.0,442.0,27.125,5.125,293.0,28.9025,58.125,38.5,3.375,0.0,0.0,0.0,0.0,0.0,19.0,22.0,89.5,1.0,1.0,3.0,0.0,11467.0,3862.0,4890.0,153.0,47.0,15.5,60.0,28.405,63.5,32.5,4.0,0.0,0.0,0.0,0.0,0.0,1
2,2,EGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1
3,2,URU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
4,3,ESP,3.0,18.0,20.0,90.0,0.0,0.0,0.0,0.0,2636.0,1013.0,837.0,0.0,0.0,0.0,0.0,9.14,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,314.0,91.75,1.0,1.0,6.0,1.0,37015.0,16041.0,12796.0,117.0,11.25,3.25,104.0,29.34,71.75,27.0,1.25,0.0,0.0,0.0,0.0,0.0,302.0,320.0,93.6,4.0,1.0,2.0,9.0,22677.0,19691.0,14209.0,240.0,17.8,2.2,112.0,26.482,64.0,34.2,1.8,0.0,0.0,0.0,0.0,0.0,67.0,73.0,90.25,7.0,3.0,2.0,1.0,20607.0,9717.0,6260.0,251.0,29.5,4.5,82.0,28.025,67.75,29.5,2.75,0.0,0.0,0.0,0.0,0.0,0
5,3,POR,3.0,18.0,24.0,75.0,0.0,0.0,0.0,0.0,4018.0,1070.0,1781.0,0.0,0.0,0.0,1.0,21.17,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,148.0,84.75,0.0,0.0,4.0,1.0,37448.0,10583.0,18616.0,90.0,8.75,1.25,105.0,27.585,69.0,29.5,1.5,0.0,0.0,0.0,0.0,0.0,122.0,135.0,86.2,1.0,0.0,5.0,2.0,39334.0,11533.0,19876.0,231.0,21.2,3.4,94.0,26.604000000000003,63.8,34.0,2.2,0.0,0.0,0.0,0.0,0.0,55.0,59.0,84.5,7.0,3.0,3.0,7.0,21693.0,6914.0,9784.0,253.0,35.0,9.25,67.0,27.655,68.5,29.5,2.0,0.0,0.0,0.0,0.0,0.0,0
6,4,IRN,0.0,12.0,22.0,55.0,0.0,0.0,0.0,0.0,4004.0,755.0,1160.0,0.0,0.0,0.0,0.0,13.72,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,75.0,72.4,3.0,0.0,2.0,9.0,37224.0,8589.0,16214.0,80.0,7.4,3.0,132.0,27.238,73.4,25.0,1.6,0.0,0.0,0.0,0.0,0.0,38.0,54.0,69.33333333333333,1.0,0.0,6.0,5.0,16076.0,6095.0,12204.0,100.0,12.666666666666666,1.0,113.0,27.84,68.66666666666667,28.666666666666668,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,30.0,43.0,81.2,4.0,2.0,6.0,7.0,22300.0,7907.0,13533.0,226.0,20.0,4.4,129.0,29.01,68.6,28.8,2.6,0.0,0.0,0.0,0.0,0.0,0
7,4,MAR,0.0,15.0,18.0,83.0,0.0,0.0,0.0,0.0,4319.0,1657.0,1061.0,0.0,0.0,0.0,0.0,18.14,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,191.0,91.0,4.0,1.0,4.0,1.0,29180.0,11919.0,7884.0,119.0,9.0,1.75,109.0,30.0875,72.25,25.75,2.0,0.0,0.0,0.0,0.0,0.0,186.0,221.0,83.14285714285714,8.0,2.0,15.0,11.0,57375.0,24391.0,14594.0,381.0,20.428571428571427,2.0,196.0,29.768571428571427,70.71428571428571,27.285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,33.5,1.0,0.0,3.0,1.0,10188.0,4566.0,2406.0,167.0,51.0,11.5,35.0,29.479999999999997,68.5,29.5,2.0,0.0,0.0,0.0,0.0,0.0,0
8,5,AUS,1.0,43.0,47.0,91.0,0.0,0.0,0.0,0.0,4689.0,1814.0,1649.0,0.0,0.0,0.0,5.0,18.76,92.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,169.0,198.0,83.75,2.0,0.0,8.0,2.0,20252.0,14280.0,17038.0,76.0,7.25,1.0,146.0,29.475,65.0,33.0,2.0,0.0,2.0,0.0,3.0,0.0,93.0,108.0,90.5,1.0,1.0,4.0,3.0,13672.0,11869.0,14694.0,159.0,17.25,3.5,92.0,26.189999999999998,59.0,39.0,2.0,0.0,0.0,0.0,1.0,1.0,27.0,37.0,72.6,1.0,0.0,7.0,9.0,22636.0,11791.0,13310.0,260.0,24.8,5.0,150.0,28.188,62.8,34.2,3.0,0.0,1.0,0.0,0.0,1.0,0
9,5,FRA,1.0,17.0,19.0,89.0,0.0,0.0,0.0,0.0,4472.0,1782.0,1614.0,0.0,0.0,0.0,1.0,22.5,93.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,198.0,224.0,88.0,4.0,0.0,7.0,9.0,37495.0,13690.0,14650.0,142.0,15.5,2.75,120.0,30.035,70.0,28.5,1.5,0.0,0.0,0.0,1.0,1.0,162.0,179.0,87.0,2.0,1.0,5.0,4.0,31204.0,12245.0,12344.0,225.0,23.5,7.0,91.0,27.7325,62.5,35.5,2.0,0.0,1.0,0.0,0.0,0.0,46.0,62.0,70.8,7.0,4.0,4.0,6.0,29668.0,11464.0,11212.0,366.0,46.4,10.4,133.0,28.462,68.4,28.8,2.8,0.0,0.0,0.0,1.0,3.0,0
10,6,DEN,1.0,19.0,31.0,61.0,0.0,0.0,0.0,0.0,3970.0,1160.0,1467.0,0.0,0.0,0.0,0.0,13.5,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,132.0,92.6,1.0,0.0,6.0,2.0,18175.0,12734.0,16205.0,123.0,9.2,3.0,106.0,27.258,72.2,26.4,1.4,0.0,0.0,0.0,0.0,0.0,91.0,112.0,82.0,6.0,2.0,5.0,3.0,14464.0,12293.0,14739.0,179.0,18.5,6.0,95.0,27.155,61.75,36.25,2.0,0.0,0.0,0.0,0.0,0.0,51.0,67.0,80.5,3.0,1.0,7.0,4.0,13577.0,12483.0,13365.0,245.0,32.5,7.75,127.0,31.2225,63.75,33.5,2.75,0.0,0.0,0.0,0.0,0.0,1
11,6,PER,0.0,12.0,19.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,144.0,92.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,141.0,79.5,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,90.0,86.4,9.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
12,7,ARG,1.0,17.0,18.0,94.0,0.0,0.0,0.0,0.0,4298.0,2172.0,1013.0,0.0,0.0,0.0,0.0,15.3,95.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,382.0,407.0,93.6,7.0,2.0,7.0,5.0,49457.0,26924.0,12771.0,262.0,23.0,4.8,136.0,28.706,66.8,31.6,1.6,0.0,0.0,0.0,1.0,0.0,167.0,192.0,85.6,5.0,1.0,2.0,5.0,29518.0,17150.0,6709.0,364.0,44.4,6.0,82.0,27.365999999999996,68.2,29.8,2.0,0.0,0.0,0.0,0.0,1.0,91.0,101.0,88.33333333333333,14.0,4.0,1.0,4.0,17973.0,10758.0,3643.0,255.0,57.666666666666664,12.666666666666666,46.0,25.846666666666664,77.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,0
13,7,ISL,1.0,18.0,36.0,50.0,0.0,0.0,0.0,0.0,4840.0,1051.0,2180.0,0.0,0.0,0.0,2.0,19.37,94.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,55.0,67.8,1.0,0.0,5.0,0.0,30009.0,8657.0,23038.0,88.0,6.2,1.4,80.0,26.884000000000004,68.0,30.4,1.6,0.0,0.0,0.0,1.0,0.0,61.0,82.0,76.5,6.0,2.0,6.0,8.0,29433.0,11291.0,29249.0,149.0,11.166666666666666,2.0,128.0,28.291666666666668,64.83333333333333,33.5,1.6666666666666667,0.0,0.0,0.0,1.0,2.0,14.0,17.0,68.5,2.0,1.0,4.0,0.0,10756.0,2657.0,6059.0,90.0,16.5,5.5,38.0,26.73,57.5,39.5,3.0,0.0,0.0,0.0,0.0,0.0,0
14,8,CRO,1.0,26.0,33.0,79.0,0.0,0.0,0.0,0.0,3715.0,1470.0,972.0,0.0,0.0,0.0,1.0,18.76,96.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,140.0,162.0,87.25,2.0,0.0,3.0,4.0,37359.0,15310.0,13835.0,100.0,10.5,3.5,122.0,28.855,69.0,29.25,1.75,0.0,0.0,0.0,4.0,1.0,138.0,155.0,81.25,3.0,2.0,8.0,4.0,26320.0,10978.0,9928.0,173.0,18.5,2.0,85.0,26.7575,61.5,35.5,3.0,0.0,2.0,0.0,0.0,0.0,82.0,112.0,56.0,6.0,0.0,9.0,5.0,36337.0,15161.0,13061.0,328.0,33.2,8.8,186.0,29.758,63.8,32.2,4.0,0.0,0.0,0.0,1.0,1.0,1
15,8,NGA,0.0,16.0,28.0,57.0,0.0,0.0,0.0,0.0,3404.0,1234.0,1435.0,0.0,0.0,0.0,1.0,13.72,95.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,152.0,85.5,2.0,1.0,4.0,2.0,37300.0,12441.0,16818.0,88.0,8.25,2.0,141.0,29.8175,70.75,27.25,2.0,0.0,1.0,0.0,1.0,1.0,140.0,154.0,90.33333333333333,2.0,0.0,3.0,11.0,10390.0,10534.0,13625.0,135.0,17.333333333333332,5.0,68.0,28.72666666666667,63.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,54.0,61.0,10.0,1.0,9.0,6.0,29515.0,10134.0,12892.0,366.0,30.666666666666668,10.5,114.0,27.728333333333335,69.33333333333333,28.0,2.6666666666666665,0.0,0.0,0.0,0.0,4.0,-1
16,9,BRA,1.0,19.0,19.0,100.0,0.0,0.0,0.0,0.0,4719.0,1959.0,1644.0,1.0,0.0,0.0,0.0,15.7,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,256.0,88.75,2.0,0.0,2.0,4.0,36517.0,15930.0,14121.0,137.0,15.0,3.75,118.0,29.0,73.0,25.25,1.75,0.0,0.0,0.0,0.0,0.0,173.0,189.0,93.83333333333333,11.0,1.0,8.0,5.0,42874.0,19470.0,16633.0,328.0,29.333333333333332,7.333333333333333,162.0,28.584999999999997,64.0,33.5,2.5,0.0,0.0,0.0,0.0,0.0,43.0,57.0,80.33333333333333,7.0,3.0,2.0,10.0,19148.0,8950.0,6920.0,222.0,49.0,14.0,76.0,27.636666666666667,68.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0
17,9,SUI,1.0,20.0,31.0,65.0,0.0,0.0,0.0,0.0,4631.0,1667.0,1914.0,0.0,0.0,0.0,2.0,21.46,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,200.0,65.8,0.0,0.0,4.0,3.0,38318.0,13388.0,18541.0,101.0,6.6,1.4,101.0,27.130000000000003,70.2,28.0,1.8,0.0,0.0,0.0,0.0,0.0,172.0,197.0,89.0,6.0,2.0,12.0,6.0,24183.0,19450.0,26052.0,239.0,16.5,2.8333333333333335,164.0,27.145,65.66666666666667,32.5,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,6.0,10.0,30.0,0.0,0.0,3.0,2.0,10696.0,3997.0,4815.0,127.0,30.5,14.5,44.0,25.92,69.0,28.5,2.5,0.0,0.0,0.0,0.0,0.0,0
18,10,CRC,0.0,21.0,34.0,62.0,0.0,0.0,0.0,0.0,3721.0,1335.0,1415.0,0.0,0.0,0.0,1.0,21.78,96.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,155.0,177.0,88.0,5.0,2.0,4.0,6.0,49418.0,17786.0,20311.0,125.0,10.2,2.6,123.0,30.238,68.6,30.0,1.4,0.0,1.0,0.0,0.0,0.0,151.0,180.0,86.4,2.0,0.0,6.0,5.0,37610.0,14846.0,14403.0,279.0,27.0,4.8,95.0,27.994,63.4,35.0,1.6,0.0,1.0,0.0,1.0,2.0,28.0,37.0,76.0,3.0,1.0,8.0,4.0,16637.0,6066.0,6886.0,210.0,35.333333333333336,7.333333333333333,60.0,28.546666666666667,68.0,30.333333333333332,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,-1
19,10,SRB,1.0,14.0,19.0,74.0,0.0,0.0,0.0,0.0,4989.0,1827.0,1458.0,0.0,0.0,0.0,0.0,15.19,96.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,150.0,173.0,88.6,2.0,1.0,6.0,7.0,29107.0,13533.0,16141.0,134.0,10.2,2.4,107.0,27.856,71.6,26.4,2.0,0.0,1.0,0.0,0.0,0.0,149.0,182.0,70.33333333333333,4.0,0.0,8.0,8.0,25196.0,20479.0,22101.0,323.0,23.0,5.666666666666667,169.0,28.74666666666667,63.666666666666664,34.333333333333336,2.0,0.0,0.0,0.0,2.0,1.0,12.0,18.0,81.0,4.0,2.0,1.0,3.0,9936.0,3639.0,3701.0,113.0,33.0,16.0,30.0,28.1,67.5,28.5,4.0,0.0,1.0,0.0,0.0,0.0,1
20,11,GER,0.0,29.0,30.0,97.0,0.0,0.0,0.0,0.0,4488.0,1752.0,1507.0,1.0,1.0,0.0,4.0,23.94,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,222.0,88.5,5.0,3.0,7.0,8.0,38098.0,17362.0,13311.0,156.0,14.75,1.75,132.0,29.9875,67.5,30.5,2.0,0.0,0.0,0.0,0.0,0.0,265.0,301.0,86.16666666666667,14.0,4.0,3.0,3.0,51687.0,25035.0,16754.0,392.0,37.833333333333336,7.0,155.0,27.463333333333335,57.833333333333336,40.333333333333336,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,36.0,42.0,75.66666666666667,6.0,2.0,0.0,1.0,15378.0,7428.0,4657.0,260.0,59.333333333333336,21.666666666666668,57.0,26.34,65.33333333333333,32.333333333333336,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,-1
21,11,MEX,1.0,26.0,40.0,65.0,0.0,0.0,0.0,0.0,3817.0,1285.0,1580.0,0.0,0.0,0.0,0.0,19.8,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,99.0,86.66666666666667,2.0,2.0,8.0,4.0,36561.0,14375.0,23335.0,110.0,6.166666666666667,2.5,120.0,26.418333333333333,64.0,34.5,1.5,0.0,0.0,0.0,0.0,0.0,68.0,79.0,86.33333333333333,6.0,1.0,2.0,0.0,9578.0,9357.0,14437.0,91.0,12.0,0.6666666666666666,95.0,27.77,63.333333333333336,35.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,50.0,63.0,75.25,4.0,1.0,5.0,5.0,26302.0,8745.0,12106.0,200.0,22.25,3.5,107.0,29.485,68.75,28.0,3.25,0.0,0.0,0.0,0.0,0.0,1
22,12,KOR,0.0,20.0,26.0,77.0,0.0,0.0,0.0,1.0,4606.0,1849.0,1606.0,0.0,0.0,0.0,0.0,15.55,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,145.0,76.8,1.0,0.0,11.0,6.0,28000.0,13888.0,15425.0,139.0,11.2,1.2,105.0,26.308,67.8,30.8,1.4,0.0,0.0,0.0,0.0,0.0,111.0,129.0,83.2,3.0,0.0,5.0,6.0,24728.0,12982.0,14130.0,252.0,25.6,4.0,100.0,26.568,64.0,34.4,1.6,0.0,0.0,0.0,0.0,0.0,34.0,51.0,63.666666666666664,1.0,0.0,7.0,7.0,25808.0,9334.0,10416.0,172.0,32.666666666666664,7.0,103.0,30.396666666666665,71.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,-1
23,12,SWE,1.0,15.0,16.0,94.0,0.0,0.0,0.0,0.0,4343.0,1598.0,1396.0,0.0,0.0,0.0,1.0,14.08,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,178.0,82.25,4.0,2.0,4.0,4.0,36697.0,14045.0,14142.0,118.0,14.5,6.25,99.0,29.25,73.0,25.5,1.5,0.0,0.0,0.0,0.0,0.0,166.0,194.0,82.0,7.0,0.0,9.0,12.0,41535.0,16206.0,15958.0,253.0,17.833333333333332,2.3333333333333335,108.0,26.77333333333333,64.16666666666667,34.333333333333336,1.5,0.0,0.0,0.0,0.0,0.0,20.0,29.0,77.0,4.0,2.0,7.0,7.0,19147.0,7557.0,7205.0,178.0,38.0,11.333333333333334,46.0,27.323333333333334,65.66666666666667,33.333333333333336,1.0,0.0,0.0,0.0,0.0,0.0,1
24,13,BEL,3.0,19.0,23.0,83.0,0.0,0.0,0.0,0.0,3812.0,1709.0,1349.0,0.0,0.0,0.0,2.0,18.61,94.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,265.0,284.0,92.75,0.0,0.0,6.0,3.0,39415.0,17964.0,14198.0,159.0,16.0,5.25,127.0,28.98,68.25,30.0,1.75,0.0,2.0,0.0,0.0,0.0,138.0,157.0,86.66666666666667,4.0,1.0,8.0,6.0,32968.0,15542.0,11795.0,331.0,31.0,4.333333333333333,110.0,26.058333333333334,63.833333333333336,33.0,3.1666666666666665,0.0,1.0,0.0,0.0,0.0,61.0,80.0,76.66666666666667,11.0,5.0,3.0,9.0,26271.0,13207.0,8541.0,232.0,48.0,11.0,114.0,30.816666666666666,74.33333333333333,23.0,2.6666666666666665,0.0,0.0,0.0,0.0,2.0,1
25,13,PAN,0.0,9.0,21.0,43.0,0.0,0.0,0.0,0.0,4198.0,1355.0,1998.0,0.0,0.0,0.0,2.0,22.14,95.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,125.0,80.75,4.0,2.0,11.0,4.0,34382.0,10369.0,18198.0,59.0,4.75,1.75,130.0,30.1575,76.5,21.25,2.25,0.0,2.0,0.0,2.0,0.0,125.0,134.0,90.2,2.0,0.0,6.0,11.0,24713.0,14778.0,22537.0,187.0,14.4,1.6,156.0,29.24,66.0,31.6,2.4,0.0,3.0,0.0,0.0,0.0,26.0,37.0,76.25,0.0,0.0,1.0,1.0,16804.0,5731.0,8198.0,221.0,28.25,5.75,82.0,26.927500000000002,68.75,28.25,3.0,0.0,0.0,0.0,0.0,0.0,-1
26,14,ENG,2.0,20.0,25.0,80.0,0.0,0.0,0.0,0.0,5411.0,2346.0,1147.0,0.0,0.0,0.0,3.0,22.5,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,311.0,92.2,7.0,2.0,6.0,5.0,37167.0,21459.0,13327.0,214.0,18.4,3.2,140.0,29.296,71.2,27.0,1.8,0.0,0.0,0.0,0.0,0.0,106.0,117.0,73.8,7.0,3.0,0.0,5.0,13769.0,15861.0,10182.0,315.0,34.2,7.8,128.0,27.036,62.4,34.8,2.8,0.0,0.0,0.0,0.0,0.0,31.0,39.0,81.66666666666667,3.0,2.0,2.0,3.0,18984.0,8656.0,5540.0,259.0,58.666666666666664,15.666666666666666,69.0,27.84,71.33333333333333,26.333333333333332,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1
27,14,TUN,1.0,13.0,32.0,48.5,0.0,0.0,0.0,1.0,3341.0,900.0,1431.0,0.0,0.0,0.0,1.0,13.195,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,131.0,86.75,0.0,0.0,6.0,2.0,36897.0,9291.0,18688.0,40.0,3.75,2.0,123.0,29.42,71.75,26.75,1.5,0.0,0.0,0.0,0.0,0.0,93.0,104.0,91.75,2.0,1.0,5.0,0.0,35542.0,9064.0,18276.0,87.0,5.25,2.0,101.0,27.4225,62.25,36.0,1.75,0.0,0.0,0.0,0.0,0.0,46.0,59.0,57.5,4.0,0.0,3.0,5.0,27082.0,6939.0,13133.0,167.0,15.5,2.75,128.0,28.36,69.25,27.5,3.25,0.0,0.0,0.0,0.0,0.0,-1
28,15,POL,1.0,31.0,34.0,91.0,0.0,0.0,0.0,0.0,4352.0,1631.0,1256.0,0.0,0.0,0.0,4.0,16.7,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,257.0,88.8,1.0,0.0,1.0,5.0,36862.0,15138.0,13315.0,153.0,11.4,2.2,125.0,28.336000000000002,65.0,32.6,2.4,0.0,0.0,0.0,0.0,0.0,186.0,219.0,84.4,5.0,2.0,5.0,7.0,47848.0,19637.0,17584.0,245.0,20.2,2.6,154.0,30.286,64.2,34.0,1.8,0.0,0.0,0.0,0.0,0.0,33.0,44.0,83.0,4.0,2.0,2.0,1.0,20932.0,8942.0,7134.0,207.0,38.333333333333336,6.666666666666667,74.0,28.786666666666665,68.33333333333333,29.333333333333332,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0
29,15,SEN,1.0,8.0,25.0,32.0,0.0,0.0,0.0,0.0,5034.0,1401.0,1990.0,0.0,0.0,0.0,1.0,19.19,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,93.0,84.33333333333333,0.0,0.0,3.0,2.0,18433.0,9587.0,12624.0,65.0,7.333333333333333,0.6666666666666666,109.0,28.77333333333333,70.0,27.666666666666668,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,92.0,109.0,76.8,4.0,0.0,5.0,2.0,15515.0,11674.0,16229.0,176.0,13.0,4.0,119.0,26.02,62.6,35.0,2.4,0.0,0.0,0.0,0.0,0.0,87.0,101.0,86.2,4.0,2.0,7.0,4.0,17728.0,13045.0,15825.0,301.0,28.8,6.8,151.0,30.104000000000003,65.0,32.4,2.6,0.0,0.0,0.0,0.0,0.0,0
30,16,COL,1.0,13.0,21.0,62.0,0.0,0.0,0.0,0.0,2594.0,800.0,1004.0,0.0,0.0,0.0,0.0,13.39,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,160.0,81.5,1.0,0.0,5.0,2.0,37742.0,11953.0,18021.0,89.0,8.75,1.25,120.0,29.3575,70.5,27.5,2.0,0.0,0.0,0.0,0.0,0.0,103.0,123.0,80.16666666666667,4.0,1.0,8.0,4.0,32958.0,10190.0,15902.0,201.0,12.5,1.3333333333333333,88.0,27.103333333333335,59.5,38.333333333333336,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,43.0,48.0,89.33333333333333,3.0,2.0,2.0,3.0,20067.0,6758.0,8876.0,165.0,27.666666666666668,6.0,75.0,29.69666666666667,67.33333333333333,30.333333333333332,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,-1
31,16,JPN,2.0,14.0,20.0,70.0,0.0,0.0,0.0,0.0,3139.0,1248.0,1035.0,0.0,0.0,0.0,0.0,15.55,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,245.0,86.75,3.0,0.0,4.0,3.0,27345.0,16160.0,12916.0,143.0,15.75,4.75,108.0,28.2975,71.25,27.0,1.75,0.0,0.0,0.0,0.0,0.0,247.0,283.0,85.85714285714286,6.0,3.0,5.0,11.0,30949.0,22506.0,17875.0,414.0,29.142857142857142,7.428571428571429,182.0,26.048571428571428,65.28571428571429,33.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,13.0,17.0,87.5,5.0,3.0,0.0,0.0,9858.0,4370.0,3025.0,149.0,46.5,11.0,44.0,27.450000000000003,66.0,30.5,3.5,0.0,0.0,0.0,0.0,0.0,1
