,index,Unnamed: 0,match,team,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
101,101,101,51,GER,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1308.0,442.0,340.0,0.0,0.0,0.0,7.0,4.639999999999999,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,-52.0,-8.75,-1.0,-1.0,0.0,0.0,174.0,238.0,-469.0,-31.0,-2.25,-0.5,-116.0,-1.2349999999999994,1.5,0.75,-2.25,0.0,0.0,0.0,0.0,0.0,-25.0,-41.0,12.733333333333348,-7.0,-4.0,-1.0,2.0,-1126.0,-830.0,-1016.0,-44.0,0.3999999999999986,0.7000000000000002,41.0,1.519000000000002,-0.4333333333333229,0.6333333333333346,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,4.416666666666671,6.0,3.0,2.0,-3.0,1125.0,215.0,-29.0,45.0,-11.833333333333336,1.333333333333333,12.0,-1.4175000000000004,-1.5,0.4166666666666661,1.083333333333334,0.0,0.0,0.0,0.0,0.0,1
102,102,102,52,ARG,5.0,12.0,-7.0,0.0,0.0,0.0,0.0,-2044.0,-869.0,-740.0,0.0,0.0,0.0,-7.0,-6.84,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-72.0,4.599999999999994,-6.0,-4.0,-9.0,3.0,-13401.0,-6203.0,-4812.0,-76.0,-4.2,-0.4,-192.0,0.04400000000000048,2.6500000000000057,-1.75,-0.9000000000000004,0.0,0.0,0.0,0.0,0.0,39.0,62.0,-8.5,-2.0,1.0,-3.0,7.0,15906.0,4650.0,7591.0,134.0,-0.5,0.1666666666666666,109.0,0.923333333333332,4.0,-1.166666666666666,-2.833333333333334,0.0,0.0,0.0,0.0,0.0,-7.0,-2.0,-8.400000000000006,3.0,3.0,-3.0,4.0,-6977.0,-3467.0,-1983.0,-164.0,-7.066666666666663,-3.866666666666667,-58.0,-0.5740000000000016,3.8666666666666742,-1.8000000000000007,-2.0666666666666673,0.0,0.0,0.0,0.0,0.0,1
103,103,103,52,MEX,-5.0,-12.0,7.0,0.0,0.0,0.0,0.0,2044.0,869.0,740.0,0.0,0.0,0.0,7.0,6.84,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,72.0,-4.599999999999994,6.0,4.0,9.0,-3.0,13401.0,6203.0,4812.0,76.0,4.2,0.4,192.0,-0.04400000000000048,-2.6500000000000057,1.75,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,-39.0,-62.0,8.5,2.0,-1.0,3.0,-7.0,-15906.0,-4650.0,-7591.0,-134.0,0.5,-0.1666666666666666,-109.0,-0.923333333333332,-4.0,1.166666666666666,2.833333333333334,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.400000000000006,-3.0,-3.0,3.0,-4.0,6977.0,3467.0,1983.0,164.0,7.066666666666663,3.866666666666667,58.0,0.5740000000000016,-3.8666666666666742,1.8000000000000007,2.0666666666666673,0.0,0.0,0.0,0.0,0.0,-1
104,104,104,53,NED,12.0,7.0,16.0,0.0,0.0,1.0,-1.0,-58.0,143.0,-246.0,0.0,0.0,0.0,-12.0,-0.8599999999999994,1.0,1.0,-2.0,-5.0,1.0,0.0,0.0,0.0,1.0,25.0,-8.5,1.0,1.0,-4.0,-4.0,124.0,519.0,-819.0,-5.0,1.0,0.75,7.0,2.1274999999999977,-0.25,0.25,0.0,0.0,-1.0,0.0,-1.0,0.0,-29.0,-60.0,-9.916666666666671,-1.0,1.0,-2.0,4.0,-15647.0,-6437.0,-5967.0,-98.0,-1.916666666666666,-1.1666666666666667,-160.0,-1.534166666666664,7.333333333333329,-3.583333333333334,-3.75,0.0,-2.0,0.0,-1.0,0.0,41.0,51.0,21.0,4.0,4.0,3.0,3.0,12680.0,4848.0,4478.0,131.0,-1.6666666666666643,1.666666666666667,216.0,-0.23933333333333096,-0.2666666666666657,-0.4666666666666668,0.7333333333333343,0.0,1.0,0.0,0.0,2.0,1
105,105,105,53,SVK,-12.0,-7.0,-16.0,0.0,0.0,-1.0,1.0,58.0,-143.0,246.0,0.0,0.0,0.0,12.0,0.8599999999999994,-1.0,-1.0,2.0,5.0,-1.0,0.0,0.0,0.0,-1.0,-25.0,8.5,-1.0,-1.0,4.0,4.0,-124.0,-519.0,819.0,5.0,-1.0,-0.75,-7.0,-2.1274999999999977,0.25,-0.25,0.0,0.0,1.0,0.0,1.0,0.0,29.0,60.0,9.916666666666671,1.0,-1.0,2.0,-4.0,15647.0,6437.0,5967.0,98.0,1.916666666666666,1.1666666666666667,160.0,1.534166666666664,-7.333333333333329,3.583333333333334,3.75,0.0,2.0,0.0,1.0,0.0,-41.0,-51.0,-21.0,-4.0,-4.0,-3.0,-3.0,-12680.0,-4848.0,-4478.0,-131.0,1.6666666666666643,-1.666666666666667,-216.0,0.23933333333333096,0.2666666666666657,0.4666666666666668,-0.7333333333333343,0.0,-1.0,0.0,0.0,-2.0,-1
106,106,106,54,BRA,4.0,7.0,3.0,0.0,0.0,0.0,0.0,-593.0,-158.0,-488.0,0.0,0.0,0.0,2.0,-0.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,81.0,-22.166666666666664,5.0,1.0,-2.0,9.0,17503.0,6107.0,6697.0,40.0,0.25,0.41666666666666674,122.0,1.125833333333329,0.9166666666666714,-0.08333333333333304,-0.833333333333333,0.0,0.0,0.0,0.0,0.0,-60.0,-87.0,-6.799999999999997,1.0,2.0,-2.0,-6.0,-6206.0,-2507.0,-2597.0,-97.0,-8.600000000000001,-0.4500000000000002,-228.0,-1.2994999999999983,6.0,-1.4499999999999993,-4.550000000000001,0.0,0.0,0.0,0.0,0.0,-30.0,-57.0,6.0,-5.0,0.0,0.0,0.0,-18717.0,-7203.0,-7425.0,-68.0,-2.583333333333332,-0.16666666666666696,-164.0,-4.927499999999998,4.333333333333329,-2.25,-2.083333333333334,0.0,0.0,0.0,0.0,0.0,1
107,107,107,54,CHI,-4.0,-7.0,-3.0,0.0,0.0,0.0,0.0,593.0,158.0,488.0,0.0,0.0,0.0,-2.0,0.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-81.0,22.166666666666664,-5.0,-1.0,2.0,-9.0,-17503.0,-6107.0,-6697.0,-40.0,-0.25,-0.41666666666666674,-122.0,-1.125833333333329,-0.9166666666666714,0.08333333333333304,0.833333333333333,0.0,0.0,0.0,0.0,0.0,60.0,87.0,6.799999999999997,-1.0,-2.0,2.0,6.0,6206.0,2507.0,2597.0,97.0,8.600000000000001,0.4500000000000002,228.0,1.2994999999999983,-6.0,1.4499999999999993,4.550000000000001,0.0,0.0,0.0,0.0,0.0,30.0,57.0,-6.0,5.0,0.0,0.0,0.0,18717.0,7203.0,7425.0,68.0,2.583333333333332,0.16666666666666696,164.0,4.927499999999998,-4.333333333333329,2.25,2.083333333333334,0.0,0.0,0.0,0.0,0.0,-1
108,108,108,55,JPN,-25.0,-12.0,-47.0,0.0,0.0,0.0,-1.0,-429.0,-649.0,343.0,0.0,0.0,0.0,-5.0,4.380000000000003,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,-78.0,-4.083333333333329,5.0,3.0,-5.0,0.0,10199.0,-969.0,8182.0,-6.0,-2.5,-0.75,49.0,0.9299999999999997,3.0833333333333286,-1.5,-1.583333333333334,0.0,0.0,0.0,0.0,0.0,-33.0,-41.0,-6.700000000000003,0.0,0.0,11.0,0.0,6979.0,-3657.0,8523.0,60.0,4.166666666666668,0.833333333333333,97.0,0.5680000000000014,-0.29999999999999716,0.09999999999999964,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,-26.0,-56.0,-7.266666666666666,-6.0,-4.0,-3.0,0.0,-18209.0,-9520.0,-3567.0,-205.0,-8.266666666666673,-1.8000000000000007,-171.0,-0.6099999999999994,-4.200000000000003,0.5999999999999996,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,-1
109,109,109,55,PAR,25.0,12.0,47.0,0.0,0.0,0.0,1.0,429.0,649.0,-343.0,0.0,0.0,0.0,5.0,-4.380000000000003,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,78.0,4.083333333333329,-5.0,-3.0,5.0,0.0,-10199.0,969.0,-8182.0,6.0,2.5,0.75,-49.0,-0.9299999999999997,-3.0833333333333286,1.5,1.583333333333334,0.0,0.0,0.0,0.0,0.0,33.0,41.0,6.700000000000003,0.0,0.0,-11.0,0.0,-6979.0,3657.0,-8523.0,-60.0,-4.166666666666668,-0.833333333333333,-97.0,-0.5680000000000014,0.29999999999999716,-0.09999999999999964,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,26.0,56.0,7.266666666666666,6.0,4.0,3.0,0.0,18209.0,9520.0,3567.0,205.0,8.266666666666673,1.8000000000000007,171.0,0.6099999999999994,4.200000000000003,-0.5999999999999996,-3.5999999999999996,0.0,0.0,0.0,0.0,0.0,1
110,110,110,56,ESP,3.0,-5.0,19.0,0.0,0.0,0.0,0.0,-1404.0,-335.0,-905.0,0.0,0.0,0.0,-8.0,-1.9000000000000004,2.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,93.0,95.0,-11.049999999999997,3.0,2.0,1.0,2.0,-638.0,5499.0,-6363.0,51.0,0.5499999999999998,0.0,63.0,-0.7925000000000004,-7.950000000000003,0.1999999999999993,7.75,0.0,0.0,-1.0,-1.0,-3.0,219.0,220.0,17.0,3.0,0.0,-1.0,4.0,10270.0,11637.0,-3058.0,86.0,9.0,-0.25,145.0,2.125,3.75,-2.25,-1.5,0.0,0.0,0.0,1.0,0.0,5.0,-9.0,17.049999999999997,4.0,5.0,-5.0,-1.0,-13402.0,-1622.0,-9804.0,-21.0,12.8,1.2000000000000002,-135.0,-3.471,3.299999999999997,-2.4499999999999993,-0.8499999999999996,0.0,0.0,0.0,0.0,3.0,1
111,111,111,56,POR,-3.0,5.0,-19.0,0.0,0.0,0.0,0.0,1404.0,335.0,905.0,0.0,0.0,0.0,8.0,1.9000000000000004,-2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,-93.0,-95.0,11.049999999999997,-3.0,-2.0,-1.0,-2.0,638.0,-5499.0,6363.0,-51.0,-0.5499999999999998,0.0,-63.0,0.7925000000000004,7.950000000000003,-0.1999999999999993,-7.75,0.0,0.0,1.0,1.0,3.0,-219.0,-220.0,-17.0,-3.0,0.0,1.0,-4.0,-10270.0,-11637.0,3058.0,-86.0,-9.0,0.25,-145.0,-2.125,-3.75,2.25,1.5,0.0,0.0,0.0,-1.0,0.0,-5.0,9.0,-17.049999999999997,-4.0,-5.0,5.0,1.0,13402.0,1622.0,9804.0,21.0,-12.8,-1.2000000000000002,135.0,3.471,-3.299999999999997,2.4499999999999993,0.8499999999999996,0.0,0.0,0.0,0.0,-3.0,-1
112,112,112,57,BRA,5.0,6.0,4.0,0.0,0.0,0.0,-1.0,727.0,131.0,110.0,0.0,0.0,0.0,17.0,6.629999999999999,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,87.0,-4.166666666666671,7.0,1.0,6.0,5.0,8608.0,3013.0,2915.0,104.0,5.25,0.75,118.0,0.4549999999999983,1.5833333333333286,-1.25,-0.33333333333333304,0.0,-2.0,0.0,3.0,0.0,-11.0,-21.0,4.333333333333329,-1.0,-2.0,-7.0,-1.0,44.0,692.0,-625.0,-11.0,4.333333333333334,4.333333333333333,-33.0,0.17999999999999616,-1.6666666666666572,1.333333333333334,0.33333333333333304,0.0,-1.0,1.0,0.0,0.0,-35.0,-59.0,30.16666666666667,-2.0,0.0,2.0,-6.0,-10868.0,-3415.0,-3641.0,-49.0,4.5,3.333333333333334,-123.0,-1.3175000000000026,1.0833333333333286,0.08333333333333304,-1.166666666666666,0.0,0.0,0.0,0.0,-3.0,-1
113,113,113,57,NED,-5.0,-6.0,-4.0,0.0,0.0,0.0,1.0,-727.0,-131.0,-110.0,0.0,0.0,0.0,-17.0,-6.629999999999999,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-59.0,-87.0,4.166666666666671,-7.0,-1.0,-6.0,-5.0,-8608.0,-3013.0,-2915.0,-104.0,-5.25,-0.75,-118.0,-0.4549999999999983,-1.5833333333333286,1.25,0.33333333333333304,0.0,2.0,0.0,-3.0,0.0,11.0,21.0,-4.333333333333329,1.0,2.0,7.0,1.0,-44.0,-692.0,625.0,11.0,-4.333333333333334,-4.333333333333333,33.0,-0.17999999999999616,1.6666666666666572,-1.333333333333334,-0.33333333333333304,0.0,1.0,-1.0,0.0,0.0,35.0,59.0,-30.16666666666667,2.0,0.0,-2.0,6.0,10868.0,3415.0,3641.0,49.0,-4.5,-3.333333333333334,123.0,1.3175000000000026,-1.0833333333333286,-0.08333333333333304,1.166666666666666,0.0,0.0,0.0,0.0,3.0,1
114,114,114,58,GHA,3.0,9.0,-5.0,0.0,0.0,0.0,1.0,447.0,364.0,66.0,0.0,0.0,0.0,10.0,1.7399999999999984,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,63.0,-5.200000000000003,-1.0,-1.0,7.0,3.0,5217.0,4569.0,-746.0,55.0,2.6000000000000005,-1.0,-57.0,1.4420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,72.0,20.0,9.0,2.0,-3.0,0.0,-302.0,3190.0,-3558.0,38.0,4.5,-0.25,-35.0,-2.447499999999998,3.25,-0.5,-2.75,0.0,0.0,0.0,0.0,0.0,-8.0,-22.0,-3.083333333333343,4.0,1.0,-4.0,-2.0,-9929.0,-2105.0,-4985.0,-59.0,8.333333333333336,6.25,-202.0,-3.116666666666667,-0.5,0.8333333333333339,-0.33333333333333304,0.0,0.0,0.0,0.0,0.0,-1
115,115,115,58,URU,-3.0,-9.0,5.0,0.0,0.0,0.0,-1.0,-447.0,-364.0,-66.0,0.0,0.0,0.0,-10.0,-1.7399999999999984,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-31.0,-63.0,5.200000000000003,1.0,1.0,-7.0,-3.0,-5217.0,-4569.0,746.0,-55.0,-2.6000000000000005,1.0,57.0,-1.4420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-72.0,-20.0,-9.0,-2.0,3.0,0.0,302.0,-3190.0,3558.0,-38.0,-4.5,0.25,35.0,2.447499999999998,-3.25,0.5,2.75,0.0,0.0,0.0,0.0,0.0,8.0,22.0,3.083333333333343,-4.0,-1.0,4.0,2.0,9929.0,2105.0,4985.0,59.0,-8.333333333333336,-6.25,202.0,3.116666666666667,0.5,-0.8333333333333339,0.33333333333333304,0.0,0.0,0.0,0.0,0.0,1
116,116,116,59,ARG,-1.0,-9.0,18.0,0.0,0.0,0.0,-1.0,-2126.0,-383.0,-698.0,0.0,0.0,0.0,-8.0,1.6900000000000013,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,76.0,6.75,0.0,-1.0,5.0,1.0,53.0,2477.0,-2093.0,39.0,2.25,0.0,162.0,0.8300000000000018,-2.25,0.5,1.75,0.0,0.0,0.0,0.0,0.0,-14.0,-48.0,10.5,-2.0,0.0,2.0,-3.0,-14647.0,-2955.0,-8198.0,-81.0,8.5,1.8214285714285716,-226.0,-0.033571428571427475,1.0,-0.17857142857142883,-0.8214285714285712,0.0,0.0,0.0,0.0,0.0,59.0,75.0,7.75,4.0,2.0,-1.0,-2.0,10349.0,6697.0,1569.0,186.0,11.0,3.25,74.0,1.7925000000000004,0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-1
117,117,117,59,GER,1.0,9.0,-18.0,0.0,0.0,0.0,1.0,2126.0,383.0,698.0,0.0,0.0,0.0,8.0,-1.6900000000000013,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-76.0,-6.75,0.0,1.0,-5.0,-1.0,-53.0,-2477.0,2093.0,-39.0,-2.25,0.0,-162.0,-0.8300000000000018,2.25,-0.5,-1.75,0.0,0.0,0.0,0.0,0.0,14.0,48.0,-10.5,2.0,0.0,-2.0,3.0,14647.0,2955.0,8198.0,81.0,-8.5,-1.8214285714285716,226.0,0.033571428571427475,-1.0,0.17857142857142883,0.8214285714285712,0.0,0.0,0.0,0.0,0.0,-59.0,-75.0,-7.75,-4.0,-2.0,1.0,2.0,-10349.0,-6697.0,-1569.0,-186.0,-11.0,-3.25,-74.0,-1.7925000000000004,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1
118,118,118,60,ESP,17.0,8.0,39.0,0.0,0.0,0.0,0.0,-620.0,363.0,-740.0,0.0,0.0,0.0,6.0,3.969999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0,89.0,31.25,1.0,1.0,1.0,5.0,-1157.0,7118.0,-8288.0,58.0,5.4,1.9,-37.0,0.7345000000000006,1.7000000000000028,-0.75,-0.9500000000000002,-1.0,-1.0,0.0,-2.0,-1.0,197.0,214.0,19.999999999999993,6.0,1.0,-10.0,7.0,1521.0,10896.0,-10254.0,58.0,12.200000000000001,3.1999999999999997,-158.0,-0.370000000000001,0.20000000000000284,1.6000000000000014,-1.799999999999999,0.0,-1.0,0.0,1.0,1.0,11.0,14.0,11.25,0.0,0.0,-4.0,0.0,-4346.0,1777.0,-5198.0,-73.0,8.5,3.166666666666666,-53.0,-4.6058333333333294,-2.4166666666666714,0.75,1.666666666666666,0.0,0.0,0.0,0.0,1.0,1
119,119,119,60,PAR,-17.0,-8.0,-39.0,0.0,0.0,0.0,0.0,620.0,-363.0,740.0,0.0,0.0,0.0,-6.0,-3.969999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-117.0,-89.0,-31.25,-1.0,-1.0,-1.0,-5.0,1157.0,-7118.0,8288.0,-58.0,-5.4,-1.9,37.0,-0.7345000000000006,-1.7000000000000028,0.75,0.9500000000000002,1.0,1.0,0.0,2.0,1.0,-197.0,-214.0,-19.999999999999993,-6.0,-1.0,10.0,-7.0,-1521.0,-10896.0,10254.0,-58.0,-12.200000000000001,-3.1999999999999997,158.0,0.370000000000001,-0.20000000000000284,-1.6000000000000014,1.799999999999999,0.0,1.0,0.0,-1.0,-1.0,-11.0,-14.0,-11.25,0.0,0.0,4.0,0.0,4346.0,-1777.0,5198.0,73.0,-8.5,-3.166666666666666,53.0,4.6058333333333294,2.4166666666666714,-0.75,-1.666666666666666,0.0,0.0,0.0,0.0,-1.0,-1
120,120,120,61,NED,5.0,13.0,-10.0,0.0,0.0,0.0,0.0,769.0,495.0,90.0,0.0,0.0,0.0,2.0,6.959999999999997,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-12.0,1.5,0.0,0.0,1.0,-6.0,-1683.0,1655.0,-2971.0,-24.0,-4.5,-1.25,-65.0,2.817499999999999,-0.25,0.0,0.25,1.0,-1.0,0.0,1.0,0.0,13.0,-16.0,10.25,-1.0,1.0,-1.0,3.0,-10590.0,-1666.0,-6966.0,-8.0,-0.5,-1.0,-136.0,-0.3625000000000007,-1.25,1.0,0.25,0.0,2.0,0.0,-1.0,0.0,49.0,60.0,-4.0,0.0,0.0,1.0,1.0,9303.0,5132.0,1467.0,-115.0,-26.25,-11.75,130.0,-1.5549999999999997,1.0,-1.25,0.25,0.0,0.0,0.0,0.0,0.0,1
121,121,121,61,URU,-5.0,-13.0,10.0,0.0,0.0,0.0,0.0,-769.0,-495.0,-90.0,0.0,0.0,0.0,-2.0,-6.959999999999997,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,-1.5,0.0,0.0,-1.0,6.0,1683.0,-1655.0,2971.0,24.0,4.5,1.25,65.0,-2.817499999999999,0.25,0.0,-0.25,-1.0,1.0,0.0,-1.0,0.0,-13.0,16.0,-10.25,1.0,-1.0,1.0,-3.0,10590.0,1666.0,6966.0,8.0,0.5,1.0,136.0,0.3625000000000007,1.25,-1.0,-0.25,0.0,-2.0,0.0,1.0,0.0,-49.0,-60.0,4.0,0.0,0.0,-1.0,-1.0,-9303.0,-5132.0,-1467.0,115.0,26.25,11.75,-130.0,1.5549999999999997,-1.0,1.25,-0.25,0.0,0.0,0.0,0.0,0.0,-1
122,122,122,62,ESP,-8.0,-15.0,7.0,0.0,0.0,0.0,0.0,-2210.0,-1030.0,-829.0,0.0,0.0,0.0,-13.0,-4.769999999999998,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,25.0,25.0,-13.049999999999997,3.0,1.0,1.0,2.0,3394.0,2815.0,-205.0,36.0,0.7000000000000002,-0.050000000000000044,76.0,-2.2794999999999987,-3.799999999999997,-0.8000000000000007,4.6,0.0,0.0,0.0,1.0,0.0,94.0,90.0,7.599999999999994,-1.0,-2.0,0.0,2.0,-3102.0,656.0,-3291.0,-6.0,4.066666666666666,1.7666666666666668,-70.0,-0.999333333333329,-1.3333333333333286,0.033333333333333215,1.3000000000000007,0.0,0.0,0.0,-2.0,0.0,38.0,42.0,6.333333333333336,6.0,4.0,-3.0,-2.0,-471.0,319.0,-571.0,15.0,3.3333333333333215,-1.0,28.0,0.173333333333332,-3.6666666666666714,1.0,2.666666666666666,0.0,0.0,0.0,0.0,1.0,1
123,123,123,62,GER,8.0,15.0,-7.0,0.0,0.0,0.0,0.0,2210.0,1030.0,829.0,0.0,0.0,0.0,13.0,4.769999999999998,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.0,-25.0,13.049999999999997,-3.0,-1.0,-1.0,-2.0,-3394.0,-2815.0,205.0,-36.0,-0.7000000000000002,0.050000000000000044,-76.0,2.2794999999999987,3.799999999999997,0.8000000000000007,-4.6,0.0,0.0,0.0,-1.0,0.0,-94.0,-90.0,-7.599999999999994,1.0,2.0,0.0,-2.0,3102.0,-656.0,3291.0,6.0,-4.066666666666666,-1.7666666666666668,70.0,0.999333333333329,1.3333333333333286,-0.033333333333333215,-1.3000000000000007,0.0,0.0,0.0,2.0,0.0,-38.0,-42.0,-6.333333333333336,-6.0,-4.0,3.0,2.0,471.0,-319.0,571.0,-15.0,-3.3333333333333215,1.0,-28.0,-0.173333333333332,3.6666666666666714,-1.0,-2.666666666666666,0.0,0.0,0.0,0.0,-1.0,-1
124,124,124,63,GER,2.0,12.0,-12.0,0.0,0.0,0.0,0.0,1840.0,1048.0,442.0,0.0,0.0,0.0,-6.0,-10.02,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-44.0,-10.400000000000006,1.0,2.0,-4.0,1.0,-12186.0,-1880.0,-8173.0,-40.0,-4.6,-0.40000000000000013,-379.0,-3.3059999999999974,2.4000000000000057,0.0,-2.3999999999999995,0.0,0.0,0.0,0.0,0.0,140.0,208.0,-6.0,12.0,4.0,1.0,4.0,33255.0,16418.0,10256.0,199.0,13.333333333333334,3.6666666666666665,436.0,0.41666666666666785,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-30.0,-70.0,43.5,-11.0,-6.0,1.0,-3.0,-20754.0,-7450.0,-9188.0,-153.0,-1.75,1.75,-220.0,-0.19500000000000028,-2.25,-0.5,2.75,0.0,0.0,0.0,0.0,0.0,1
125,125,125,63,URU,-2.0,-12.0,12.0,0.0,0.0,0.0,0.0,-1840.0,-1048.0,-442.0,0.0,0.0,0.0,6.0,10.02,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0,10.400000000000006,-1.0,-2.0,4.0,-1.0,12186.0,1880.0,8173.0,40.0,4.6,0.40000000000000013,379.0,3.3059999999999974,-2.4000000000000057,0.0,2.3999999999999995,0.0,0.0,0.0,0.0,0.0,-140.0,-208.0,6.0,-12.0,-4.0,-1.0,-4.0,-33255.0,-16418.0,-10256.0,-199.0,-13.333333333333334,-3.6666666666666665,-436.0,-0.41666666666666785,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,30.0,70.0,-43.5,11.0,6.0,-1.0,3.0,20754.0,7450.0,9188.0,153.0,1.75,-1.75,220.0,0.19500000000000028,2.25,0.5,-2.75,0.0,0.0,0.0,0.0,0.0,-1
126,126,126,64,ESP,-13.0,-19.0,-2.0,0.0,0.0,0.0,0.0,-1181.0,-694.0,-310.0,0.0,0.0,0.0,6.0,5.509999999999998,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,88.0,73.0,16.85,3.0,2.0,-8.0,3.0,451.0,3111.0,-4047.0,17.0,3.2,1.7,10.0,-0.3760000000000012,1.6500000000000057,-0.40000000000000036,-1.25,-1.0,-2.0,-1.0,1.0,0.0,176.0,203.0,8.400000000000006,0.0,1.0,2.0,10.0,18380.0,12375.0,1541.0,96.0,3.1999999999999993,-0.55,178.0,-1.5189999999999984,-4.0,2.5500000000000007,1.4499999999999993,0.0,0.0,0.0,0.0,0.0,-3.0,-17.0,11.5,3.0,-2.0,-3.0,-3.0,-15506.0,-2749.0,-8418.0,81.0,17.0,2.0,-121.0,0.09250000000000114,1.75,-0.75,-1.0,0.0,-2.0,0.0,0.0,-1.0,1
127,127,127,64,NED,13.0,19.0,2.0,0.0,0.0,0.0,0.0,1181.0,694.0,310.0,0.0,0.0,0.0,-6.0,-5.509999999999998,-1.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-88.0,-73.0,-16.85,-3.0,-2.0,8.0,-3.0,-451.0,-3111.0,4047.0,-17.0,-3.2,-1.7,-10.0,0.3760000000000012,-1.6500000000000057,0.40000000000000036,1.25,1.0,2.0,1.0,-1.0,0.0,-176.0,-203.0,-8.400000000000006,0.0,-1.0,-2.0,-10.0,-18380.0,-12375.0,-1541.0,-96.0,-3.1999999999999993,0.55,-178.0,1.5189999999999984,4.0,-2.5500000000000007,-1.4499999999999993,0.0,0.0,0.0,0.0,0.0,3.0,17.0,-11.5,-3.0,2.0,3.0,3.0,15506.0,2749.0,8418.0,-81.0,-17.0,-2.0,121.0,-0.09250000000000114,-1.75,0.75,1.0,0.0,2.0,0.0,0.0,1.0,-1
