,match,team,goals,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
92,47,BEL,1.0,15.0,28.0,54.0,0.0,0.0,0.0,0.0,3793.0,1271.0,1238.0,0.0,0.0,0.0,0.0,10.98,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,175.0,73.0,5.0,3.0,3.0,2.0,40556.0,12859.0,15749.0,99.0,10.25,3.25,133.0,26.642500000000002,83.5,7.75,8.75,0.0,0.0,0.0,0.0,0.0,119.0,175.0,66.71428571428571,7.0,5.0,6.0,11.0,45691.0,15001.0,16644.0,353.0,23.714285714285715,9.428571428571429,172.0,27.96857142857143,80.71428571428571,8.857142857142858,10.428571428571429,0.0,0.0,0.0,0.0,0.0,26.0,43.0,58.5,4.0,3.0,2.0,3.0,14657.0,5211.0,4962.0,143.0,42.0,11.5,65.0,29.865000000000002,81.0,8.5,10.5,0.0,0.0,0.0,0.0,0.0,1
93,47,KOR,0.0,13.0,23.0,57.0,0.0,0.0,0.0,0.0,3908.0,1161.0,1200.0,0.0,0.0,0.0,1.0,13.64,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,186.0,75.5,2.0,1.0,7.0,5.0,40428.0,14139.0,13986.0,91.0,7.0,0.75,149.0,28.88,83.5,8.25,8.25,0.0,0.0,0.0,0.0,0.0,155.0,209.0,74.0,8.0,5.0,5.0,3.0,42198.0,15249.0,14150.0,321.0,28.333333333333332,4.5,194.0,27.061666666666667,77.83333333333333,9.833333333333334,12.333333333333334,0.0,0.0,0.0,0.0,0.0,62.0,83.0,72.66666666666667,8.0,6.0,4.0,3.0,25433.0,9425.0,8091.0,206.0,38.333333333333336,11.0,94.0,26.45,78.33333333333333,10.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,-1
94,48,ALG,1.0,13.0,33.0,39.0,0.0,0.0,0.0,0.0,2827.0,963.0,1185.0,0.0,0.0,0.0,1.0,21.02,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,226.0,72.2,2.0,1.0,9.0,3.0,52703.0,17128.0,22623.0,105.0,8.8,3.8,168.0,27.176,82.2,8.6,9.2,0.0,0.0,0.0,0.0,0.0,86.0,116.0,65.0,2.0,1.0,2.0,4.0,23363.0,8075.0,9785.0,138.0,18.0,3.6666666666666665,119.0,27.396666666666665,75.33333333333333,10.333333333333334,14.333333333333334,0.0,0.0,0.0,0.0,0.0,59.0,90.0,51.0,4.0,4.0,4.0,7.0,31289.0,10705.0,12196.0,298.0,28.2,6.6,131.0,28.633999999999997,79.8,8.6,11.6,0.0,0.0,0.0,0.0,0.0,0
95,48,RUS,1.0,24.0,35.0,69.0,0.0,0.0,0.0,0.0,3478.0,1300.0,1159.0,0.0,0.0,0.0,3.0,24.23,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,203.0,269.0,75.25,1.0,1.0,8.0,5.0,42631.0,16976.0,14929.0,108.0,9.5,1.75,104.0,28.8275,82.0,9.5,8.5,0.0,0.0,0.0,0.0,0.0,149.0,178.0,82.6,2.0,1.0,3.0,3.0,35552.0,14595.0,12574.0,245.0,23.0,3.8,134.0,26.122000000000003,75.8,11.2,13.0,0.0,0.0,0.0,0.0,0.0,64.0,106.0,54.0,7.0,5.0,3.0,7.0,34260.0,14337.0,11509.0,299.0,45.0,13.75,149.0,28.735,78.75,9.25,12.0,0.0,0.0,0.0,0.0,0.0,0
96,49,BRA,4.0,27.0,36.0,75.0,0.0,0.0,0.0,0.0,5110.0,1493.0,1438.0,0.0,0.0,0.0,3.0,20.05,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,193.0,262.0,73.5,4.0,2.0,7.0,5.0,48337.0,15008.0,17366.0,102.0,9.75,2.75,149.0,26.8925,86.75,6.75,6.5,0.0,0.0,0.0,0.0,0.0,111.0,156.0,71.8,5.0,3.0,12.0,5.0,43943.0,14042.0,16140.0,270.0,26.0,5.4,155.0,28.065999999999995,79.2,9.0,11.8,0.0,0.0,0.0,0.0,0.0,62.0,120.0,51.25,14.0,8.0,9.0,11.0,38933.0,12841.0,13666.0,287.0,39.25,9.5,145.0,28.3175,84.5,6.75,8.75,0.0,0.0,0.0,0.0,0.0,1
97,49,CHI,3.0,25.0,46.0,54.0,0.0,0.0,0.0,1.0,6981.0,2248.0,1853.0,0.0,0.0,0.0,1.0,27.22,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,192.0,249.0,61.4,1.0,0.0,6.0,3.0,53463.0,18257.0,17553.0,113.0,8.2,1.0,202.0,28.53,84.2,7.4,8.4,0.0,0.0,0.0,0.0,0.0,173.0,229.0,75.0,7.0,3.0,13.0,14.0,63310.0,22896.0,20582.0,202.0,16.8,2.6,262.0,27.160000000000004,78.4,9.2,12.4,0.0,0.0,0.0,0.0,0.0,34.0,69.0,46.333333333333336,5.0,2.0,4.0,8.0,22078.0,7420.0,6394.0,188.0,32.666666666666664,7.0,107.0,28.2,85.33333333333333,5.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,-1
98,50,COL,2.0,22.0,34.0,65.0,0.0,0.0,0.0,0.0,4042.0,1161.0,969.0,0.0,0.0,0.0,2.0,22.1,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,194.0,80.25,4.0,2.0,4.0,4.0,37747.0,12297.0,10746.0,101.0,12.25,2.75,101.0,27.63,85.5,7.25,7.25,0.0,0.0,0.0,0.0,0.0,134.0,180.0,70.5,4.0,4.0,9.0,9.0,43032.0,14592.0,12463.0,221.0,12.5,1.5,171.0,26.67,81.0,8.666666666666666,10.333333333333334,0.0,0.0,0.0,0.0,0.0,30.0,54.0,70.0,2.0,2.0,6.0,3.0,18662.0,6734.0,4482.0,215.0,42.666666666666664,9.0,74.0,26.606666666666666,80.0,8.333333333333334,11.666666666666666,0.0,0.0,0.0,0.0,0.0,1
99,50,URU,0.0,14.0,21.0,67.0,0.0,0.0,0.0,0.0,3277.0,735.0,1029.0,0.0,0.0,0.0,2.0,18.97,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,178.0,77.75,4.0,1.0,4.0,9.0,39189.0,11055.0,13423.0,110.0,13.0,3.75,122.0,28.3425,83.5,8.25,8.25,0.0,0.0,0.0,0.0,0.0,128.0,171.0,74.8,5.0,5.0,9.0,4.0,38863.0,11060.0,13970.0,217.0,18.0,2.4,119.0,27.157999999999998,79.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,47.0,67.0,71.25,7.0,3.0,4.0,5.0,24191.0,7102.0,7699.0,300.0,45.75,13.25,96.0,27.7025,80.75,8.5,10.75,0.0,0.0,0.0,0.0,0.0,-1
100,51,MEX,1.0,24.0,27.0,89.0,0.0,0.0,0.0,0.0,4293.0,1065.0,1521.0,0.0,0.0,0.0,1.0,13.28,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,206.0,279.0,73.25,5.0,1.0,11.0,3.0,73993.0,21533.0,30455.0,179.0,8.0,2.25,191.0,27.17125,84.0,7.625,8.375,0.0,0.0,0.0,0.0,0.0,46.0,64.0,74.0,3.0,2.0,1.0,1.0,16294.0,5100.0,6075.0,90.0,18.5,1.0,57.0,28.57,77.5,11.0,11.5,0.0,0.0,0.0,0.0,0.0,35.0,54.0,59.0,4.0,4.0,0.0,4.0,17795.0,6105.0,6270.0,210.0,30.666666666666668,4.666666666666667,61.0,27.30333333333333,83.0,7.333333333333333,9.666666666666666,0.0,0.0,0.0,0.0,0.0,-1
101,51,NED,2.0,20.0,24.0,83.0,0.0,0.0,0.0,0.0,5049.0,1824.0,1574.0,0.0,0.0,0.0,2.0,22.25,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,245.0,281.0,87.4,4.0,1.0,6.0,1.0,47220.0,16941.0,16927.0,140.0,8.2,2.4,135.0,25.258000000000003,83.4,8.4,8.2,0.0,0.0,0.0,0.0,0.0,85.0,106.0,75.66666666666667,5.0,4.0,1.0,1.0,22938.0,9310.0,7380.0,146.0,17.0,2.3333333333333335,80.0,24.926666666666666,82.33333333333333,9.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,111.0,164.0,64.0,5.0,3.0,1.0,10.0,37351.0,15023.0,10488.0,384.0,46.2,11.4,134.0,27.101999999999997,83.0,7.4,9.6,0.0,0.0,0.0,0.0,0.0,1
102,52,CRC,6.0,24.0,50.0,48.0,0.0,0.0,0.0,2.0,5759.0,1383.0,2224.0,0.0,0.0,0.0,1.0,16.13,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,216.0,69.5,2.0,0.0,7.0,2.0,57445.0,14922.0,23318.0,104.0,6.833333333333333,2.8333333333333335,156.0,29.081666666666667,85.0,7.333333333333333,7.666666666666667,0.0,0.0,0.0,0.0,0.0,87.0,108.0,78.0,2.0,1.0,7.0,2.0,38352.0,10737.0,15308.0,170.0,15.5,3.5,116.0,27.865,80.0,9.5,10.5,0.0,0.0,0.0,0.0,0.0,68.0,93.0,73.66666666666667,2.0,1.0,8.0,10.0,29765.0,8343.0,10780.0,171.0,23.0,2.6666666666666665,93.0,28.863333333333333,85.33333333333333,6.666666666666667,8.0,0.0,0.0,0.0,0.0,0.0,1
103,52,GRE,4.0,21.0,24.0,88.0,0.0,0.0,0.0,0.0,7444.0,2541.0,1659.0,0.0,0.0,0.0,3.0,21.85,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,210.0,267.0,79.0,3.0,1.0,5.0,7.0,47495.0,16909.0,13643.0,122.0,16.25,4.5,149.0,28.225,87.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,217.0,259.0,83.0,12.0,7.0,8.0,9.0,46131.0,17025.0,13666.0,241.0,17.2,3.2,122.0,25.698,82.8,8.6,8.6,0.0,0.0,0.0,0.0,0.0,54.0,74.0,68.25,9.0,5.0,3.0,5.0,31421.0,12534.0,7879.0,305.0,45.0,14.0,108.0,28.54,86.5,6.0,7.5,0.0,0.0,0.0,0.0,0.0,-1
104,53,FRA,1.0,16.0,24.0,67.0,0.0,0.0,0.0,2.0,4537.0,1343.0,1557.0,0.0,0.0,0.0,0.0,14.94,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,148.0,79.0,3.0,1.0,1.0,3.0,36958.0,11034.0,13773.0,103.0,9.75,3.0,112.0,29.045,86.0,6.75,7.25,0.0,0.0,0.0,0.0,0.0,165.0,211.0,82.8,4.0,3.0,10.0,6.0,41333.0,13174.0,15413.0,281.0,26.6,3.2,167.0,26.218,79.2,9.0,11.8,0.0,0.0,0.0,0.0,0.0,42.0,65.0,64.33333333333333,8.0,5.0,1.0,1.0,20228.0,6663.0,6809.0,215.0,44.0,15.0,93.0,27.42,83.0,7.333333333333333,9.666666666666666,0.0,0.0,0.0,0.0,0.0,1
105,53,NGA,0.0,13.0,21.0,62.0,0.0,0.0,0.0,0.0,2943.0,847.0,1043.0,0.0,0.0,0.0,1.0,13.75,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,177.0,78.0,0.0,0.0,1.0,0.0,35134.0,11952.0,11971.0,91.0,8.5,2.5,121.0,27.849999999999998,87.25,5.75,7.0,0.0,0.0,0.0,0.0,0.0,89.0,99.0,91.33333333333333,1.0,1.0,8.0,5.0,19581.0,6783.0,6679.0,101.0,11.333333333333334,1.6666666666666667,60.0,26.403333333333332,83.0,8.666666666666666,8.333333333333334,0.0,0.0,0.0,0.0,0.0,76.0,124.0,65.4,7.0,5.0,6.0,7.0,38743.0,14366.0,11716.0,284.0,28.2,9.2,161.0,27.354000000000003,85.0,6.8,8.2,0.0,0.0,0.0,0.0,0.0,-1
106,54,ALG,1.0,17.0,42.0,40.0,0.0,0.0,0.0,1.0,3464.0,819.0,1463.0,0.0,0.0,0.0,1.0,22.03,98.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,151.0,202.0,77.6,2.0,1.0,6.0,0.0,46320.0,11134.0,20418.0,69.0,4.8,1.2,160.0,27.55,82.0,8.4,9.6,0.0,1.0,0.0,7.0,1.0,102.0,140.0,72.5,3.0,2.0,6.0,5.0,38774.0,9366.0,17362.0,132.0,11.25,1.5,144.0,26.7025,75.75,10.5,13.75,0.0,0.0,0.0,5.0,3.0,65.0,120.0,53.5,6.0,4.0,8.0,4.0,35974.0,9164.0,14801.0,197.0,21.0,4.0,151.0,29.0875,80.75,8.5,10.75,0.0,0.0,0.0,0.0,3.0,-1
107,54,GER,2.0,42.0,53.0,79.0,0.0,0.0,0.0,0.0,5517.0,2036.0,1381.0,1.0,0.0,0.0,7.0,22.39,96.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,266.0,311.0,83.0,3.0,3.0,3.0,6.0,40986.0,17127.0,10303.0,109.0,9.25,2.25,102.0,28.3125,81.25,9.5,9.25,0.0,0.0,0.0,2.0,1.0,386.0,460.0,84.0,12.0,10.0,5.0,9.0,56018.0,23950.0,14354.0,295.0,23.166666666666668,2.1666666666666665,187.0,27.78,76.66666666666667,10.333333333333334,13.0,0.0,1.0,0.0,3.0,7.0,74.0,116.0,63.666666666666664,14.0,9.0,3.0,3.0,24893.0,10612.0,6079.0,187.0,37.333333333333336,5.666666666666667,120.0,27.419999999999998,77.0,9.666666666666666,13.333333333333334,0.0,0.0,0.0,2.0,4.0,1
108,55,ARG,1.0,21.0,28.0,75.0,0.0,0.0,0.0,0.0,3691.0,1269.0,1004.0,1.0,0.0,0.0,2.0,24.3,99.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,269.0,320.0,83.8,4.0,3.0,9.0,3.0,53011.0,21161.0,15048.0,187.0,17.8,6.4,166.0,27.438,83.2,8.0,8.8,0.0,2.0,0.0,6.0,0.0,214.0,283.0,78.5,16.0,13.0,7.0,12.0,39597.0,16608.0,11501.0,219.0,25.5,2.5,150.0,28.09,83.5,7.5,9.0,0.0,1.0,0.0,2.0,2.0,83.0,137.0,59.25,9.0,6.0,3.0,11.0,38967.0,16926.0,10379.0,296.0,47.5,14.0,164.0,29.322499999999998,84.75,5.75,9.5,0.0,0.0,0.0,1.0,7.0,1
109,55,SUI,0.0,16.0,36.0,44.0,0.0,0.0,0.0,0.0,7149.0,1812.0,2671.0,1.0,1.0,0.0,3.0,23.22,97.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,120.0,167.0,72.25,3.0,1.0,4.0,3.0,51406.0,13593.0,22697.0,73.0,8.75,2.25,165.0,29.825,85.25,7.25,7.5,0.0,0.0,0.0,2.0,1.0,145.0,204.0,69.66666666666667,8.0,4.0,17.0,10.0,60711.0,15956.0,26546.0,251.0,19.0,4.5,218.0,27.738333333333333,79.16666666666667,10.0,10.833333333333334,0.0,2.0,0.0,7.0,5.0,54.0,82.0,68.0,3.0,2.0,7.0,6.0,27940.0,7637.0,11622.0,175.0,27.0,8.0,109.0,29.233333333333334,80.33333333333333,9.0,10.666666666666666,0.0,0.0,0.0,0.0,3.0,-1
110,56,BEL,2.0,17.0,32.0,53.0,0.0,0.0,0.0,0.0,4763.0,1604.0,1786.0,0.0,0.0,0.0,1.0,13.82,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,247.0,78.25,9.0,6.0,5.0,3.0,53895.0,17426.0,21147.0,120.0,11.5,2.75,171.0,28.2525,84.5,7.75,7.75,0.0,0.0,0.0,0.0,0.0,208.0,270.0,75.0,18.0,10.0,16.0,7.0,67111.0,23006.0,24763.0,361.0,30.0,4.5,243.0,27.973333333333333,80.0,8.5,11.5,0.0,0.0,0.0,0.0,0.0,38.0,58.0,65.66666666666667,11.0,10.0,6.0,0.0,21490.0,7942.0,7255.0,214.0,43.333333333333336,12.0,91.0,29.16,84.33333333333333,7.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,1
111,56,USA,1.0,47.0,51.0,92.0,0.0,0.0,0.0,0.0,5906.0,1650.0,2100.0,0.0,0.0,0.0,4.0,25.7,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,380.0,70.83333333333333,0.0,0.0,3.0,14.0,70701.0,24725.0,25971.0,127.0,8.333333333333334,1.8333333333333333,276.0,29.064999999999998,81.83333333333333,8.833333333333334,9.333333333333334,0.0,0.0,0.0,0.0,0.0,189.0,251.0,72.6,9.0,5.0,5.0,6.0,57258.0,21662.0,19751.0,248.0,23.6,5.6,280.0,29.226,77.6,9.8,12.6,0.0,0.0,0.0,0.0,0.0,49.0,64.0,77.0,5.0,4.0,3.0,4.0,21079.0,8355.0,6061.0,131.0,34.0,9.0,67.0,26.1,79.5,9.5,11.0,0.0,0.0,0.0,0.0,0.0,-1
112,57,BRA,2.0,10.0,20.0,50.0,0.0,0.0,1.0,0.0,3783.0,894.0,727.0,0.0,0.0,0.0,0.0,16.34,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,150.0,78.6,3.0,3.0,11.0,7.0,34909.0,9580.0,10292.0,87.0,7.0,1.6,114.0,27.792,85.8,6.2,8.0,0.0,0.0,0.0,0.0,0.0,86.0,112.0,64.2,2.0,1.0,10.0,6.0,31624.0,9212.0,9054.0,174.0,13.2,2.6,119.0,28.606,81.6,7.2,11.2,0.0,0.0,0.0,0.0,0.0,59.0,87.0,69.33333333333333,7.0,2.0,9.0,10.0,26085.0,8023.0,6852.0,180.0,31.666666666666668,7.666666666666667,111.0,28.983333333333334,85.33333333333333,6.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,1
113,57,COL,1.0,12.0,16.0,75.0,0.0,0.0,0.0,2.0,4253.0,1046.0,1034.0,0.0,0.0,0.0,4.0,18.4,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,135.0,72.5,1.0,1.0,6.0,10.0,36926.0,10127.0,10586.0,138.0,17.75,4.75,132.0,29.6475,86.5,6.0,7.5,0.0,0.0,0.0,0.0,0.0,110.0,159.0,68.2,7.0,3.0,10.0,14.0,38696.0,11027.0,11591.0,272.0,26.2,3.8,168.0,27.445999999999998,83.8,6.8,9.4,0.0,0.0,0.0,0.0,0.0,33.0,58.0,61.5,3.0,1.0,7.0,4.0,18656.0,5106.0,5317.0,302.0,49.5,17.25,62.0,28.2325,85.5,6.5,8.0,0.0,0.0,0.0,0.0,0.0,-1
114,58,FRA,0.0,25.0,34.0,74.0,0.0,0.0,0.0,1.0,4770.0,1652.0,1685.0,0.0,0.0,0.0,2.0,25.34,97.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,176.0,233.0,76.2,2.0,1.0,5.0,5.0,36463.0,12057.0,13381.0,100.0,7.8,2.8,122.0,25.084,85.6,7.2,7.2,0.0,0.0,0.0,0.0,1.0,134.0,189.0,70.25,3.0,2.0,7.0,6.0,36101.0,12619.0,12994.0,176.0,16.75,2.25,123.0,26.7925,81.5,8.75,9.75,0.0,0.0,0.0,0.0,1.0,41.0,55.0,84.5,8.0,6.0,3.0,4.0,23197.0,8437.0,7867.0,265.0,33.5,10.5,84.0,29.0875,81.5,8.0,10.5,0.0,0.0,0.0,0.0,0.0,-1
115,58,GER,1.0,29.0,45.0,64.0,0.0,0.0,0.0,0.0,5338.0,1607.0,1876.0,0.0,0.0,0.0,6.0,25.96,96.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,107.0,143.0,74.33333333333333,2.0,2.0,2.0,2.0,29406.0,9781.0,11251.0,54.0,5.666666666666667,1.3333333333333333,82.0,27.326666666666668,82.66666666666667,8.666666666666666,8.666666666666666,0.0,0.0,0.0,1.0,0.0,197.0,249.0,65.0,2.0,1.0,7.0,5.0,50140.0,18249.0,18481.0,273.0,14.166666666666666,2.1666666666666665,152.0,27.80666666666667,77.16666666666667,10.166666666666666,12.666666666666666,0.0,2.0,0.0,1.0,0.0,45.0,80.0,48.0,4.0,3.0,9.0,8.0,22804.0,7952.0,7745.0,262.0,36.75,13.75,90.0,27.0925,78.5,9.5,12.0,0.0,0.0,0.0,0.0,0.0,1
116,59,CRC,3.0,27.0,43.0,63.0,0.0,0.0,0.0,1.0,5470.0,1300.0,2427.0,0.0,0.0,0.0,0.0,13.61,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.0,224.0,68.5,2.0,0.0,8.0,8.0,66691.0,15833.0,31146.0,98.0,4.5,1.0,205.0,27.326666666666668,83.5,8.0,8.5,0.0,0.0,0.0,0.0,0.0,70.0,109.0,61.5,3.0,2.0,3.0,2.0,42508.0,11124.0,19722.0,151.0,12.25,2.0,148.0,28.9375,80.75,9.0,10.25,0.0,0.0,0.0,0.0,0.0,55.0,80.0,63.333333333333336,1.0,1.0,2.0,3.0,25919.0,6712.0,11408.0,185.0,23.0,3.0,79.0,29.16,85.66666666666667,6.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,-1
117,59,NED,4.0,35.0,40.0,44.0,0.0,0.0,0.0,0.0,6150.0,2567.0,1603.0,0.0,0.0,0.0,0.0,16.27,88.5,2.0,9.5,0.0,0.0,0.0,0.0,0.0,331.0,382.0,87.25,2.0,1.0,4.0,1.0,47162.0,19737.0,14128.0,117.0,11.5,4.25,129.0,28.46,85.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,132.0,159.0,83.5,5.0,2.0,2.0,2.0,26233.0,11834.0,7367.0,118.0,25.0,5.5,69.0,26.675,83.5,7.5,9.0,0.0,0.0,0.0,0.0,0.0,173.0,240.0,73.0,13.0,12.0,9.0,8.0,53485.0,24070.0,13491.0,457.0,45.166666666666664,12.166666666666666,222.0,29.471666666666668,85.83333333333333,5.833333333333333,8.333333333333334,0.0,0.0,0.0,0.0,0.0,1
118,60,ARG,1.0,21.0,40.0,52.0,0.0,0.0,0.0,0.0,3347.0,978.0,1064.0,0.0,0.0,0.0,1.0,18.9,99.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,127.0,163.0,78.25,0.0,0.0,2.0,2.0,38562.0,12451.0,13314.0,75.0,9.25,2.75,122.0,29.939999999999998,85.75,7.25,7.0,0.0,0.0,0.0,3.0,0.0,106.0,135.0,76.0,3.0,3.0,4.0,5.0,34237.0,11767.0,12001.0,174.0,11.8,1.6,122.0,27.518,79.6,9.2,11.2,0.0,1.0,0.0,0.0,1.0,72.0,105.0,69.75,7.0,4.0,5.0,6.0,28710.0,9911.0,8662.0,239.0,27.0,5.0,121.0,29.0875,83.75,7.0,9.25,0.0,0.0,0.0,1.0,2.0,1
119,60,BEL,0.0,18.0,24.0,75.0,0.0,0.0,0.0,0.0,3899.0,1216.0,1252.0,0.0,0.0,0.0,3.0,19.33,98.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.0,201.0,71.75,1.0,0.0,4.0,4.0,38824.0,12124.0,14141.0,114.0,9.0,2.5,121.0,28.5825,85.0,7.0,8.0,0.0,1.0,0.0,2.0,1.0,167.0,219.0,73.66666666666667,7.0,3.0,9.0,5.0,47001.0,15648.0,16071.0,380.0,30.166666666666668,5.333333333333333,165.0,27.46666666666667,81.5,8.666666666666666,9.833333333333334,0.0,1.0,0.0,1.0,2.0,22.0,32.0,68.66666666666667,2.0,1.0,1.0,1.0,17065.0,5737.0,6042.0,238.0,46.0,11.333333333333334,69.0,26.016666666666666,83.66666666666667,7.0,9.333333333333334,0.0,0.0,0.0,0.0,1.0,-1
120,61,BRA,1.0,21.0,28.0,75.0,0.0,0.0,0.0,0.0,3188.0,1151.0,1300.0,0.0,0.0,0.0,2.0,21.92,99.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,203.0,248.0,82.0,4.0,2.0,5.0,7.0,39839.0,15238.0,16651.0,104.0,10.75,2.5,192.0,27.9875,82.25,7.25,10.5,0.0,1.0,0.0,1.0,0.0,156.0,188.0,83.5,12.0,10.0,5.0,4.0,43595.0,16851.0,18053.0,328.0,26.166666666666668,6.0,184.0,27.525000000000002,73.33333333333333,11.833333333333334,14.833333333333334,0.0,0.0,0.0,3.0,0.0,53.0,83.0,59.333333333333336,2.0,1.0,1.0,3.0,22281.0,9435.0,8115.0,209.0,35.333333333333336,6.333333333333333,115.0,29.040000000000003,82.66666666666667,7.666666666666667,9.666666666666666,0.0,0.0,0.0,0.0,1.0,-1
121,61,GER,7.0,41.0,50.0,82.0,0.0,0.0,0.0,1.0,5840.0,2212.0,2176.0,0.0,0.0,0.0,14.0,26.28,94.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,114.0,150.0,74.25,0.0,0.0,4.0,1.0,32574.0,12079.0,13597.0,78.0,6.0,1.5,120.0,28.2775,80.5,9.5,10.0,0.0,0.0,0.0,0.0,0.0,268.0,303.0,90.0,7.0,5.0,4.0,2.0,58769.0,23130.0,23681.0,272.0,18.5,3.3333333333333335,234.0,28.38,75.16666666666667,11.5,13.333333333333334,0.0,0.0,0.0,1.0,1.0,60.0,89.0,67.0,7.0,7.0,6.0,6.0,22146.0,9171.0,8371.0,202.0,33.333333333333336,7.333333333333333,99.0,28.16333333333333,79.33333333333333,8.666666666666666,12.0,0.0,0.0,0.0,0.0,4.0,1
122,62,ARG,4.0,22.0,37.0,59.0,0.0,0.0,0.0,0.0,4001.0,1279.0,1501.0,0.0,0.0,0.0,1.0,12.28,99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,220.0,278.0,78.5,2.0,1.0,6.0,2.0,50570.0,16470.0,21732.0,70.0,7.0,2.25,159.0,25.965,85.75,6.75,7.5,0.0,1.0,0.0,1.0,2.0,173.0,203.0,82.5,2.0,1.0,1.0,7.0,39814.0,13762.0,17869.0,154.0,14.75,1.0,134.0,27.1175,80.0,9.75,10.25,0.0,0.0,0.0,4.0,0.0,75.0,121.0,57.8,4.0,3.0,3.0,5.0,41030.0,14863.0,16602.0,312.0,25.4,6.2,199.0,28.326,84.2,6.6,9.2,0.0,0.0,0.0,0.0,5.0,1
